Timestamp,Ambient Temperature,SoC Peak Temperature,Power Consumption,Average PE Utilization
2025-03-04 22:39:10,59.0,89.932,102.0,98.84571953860977
2025-03-04 22:39:12,59.0,89.932,100.0,98.85513030615733
2025-03-04 22:39:14,59.0,89.746,98.0,99.01235815848361
2025-03-04 22:39:16,59.0,89.746,99.0,99.04343258645588
2025-03-04 22:39:18,59.0,90.304,100.0,99.19929540000682
2025-03-04 22:39:20,59.0,89.932,101.0,98.83750208610574
2025-03-04 22:39:22,59.0,89.746,98.0,98.77215248732037
2025-03-04 22:39:24,59.0,89.746,96.0,98.85011520953444
2025-03-04 22:39:26,59.0,89.746,97.0,98.78996162564692
2025-03-04 22:39:28,59.0,89.56,98.0,98.66431657871419
2025-03-04 22:39:30,59.0,90.118,99.0,99.1339317096495
2025-03-04 22:39:32,59.0,90.49,102.0,99.0454069858948
2025-03-04 22:39:34,59.0,89.56,100.0,98.75970455838232
2025-03-04 22:39:36,59.0,89.56,100.0,98.79986501084231
2025-03-04 22:39:38,59.0,89.746,96.0,98.85599597867576
2025-03-04 22:39:40,59.0,89.56,98.0,98.87539210264048
2025-03-04 22:39:42,59.0,90.304,100.0,98.95279846536938
2025-03-04 22:39:44,59.0,89.932,102.0,98.79992186386616
2025-03-04 22:39:46,59.0,89.56,101.0,98.78775752210575
2025-03-04 22:39:48,59.0,89.746,100.0,99.06839665100424
2025-03-04 22:39:50,59.0,89.932,98.0,98.88024148009004
2025-03-04 22:39:52,59.0,89.932,96.0,98.85696114527298
2025-03-04 22:39:54,59.0,90.304,98.0,99.03169310603255
2025-03-04 22:39:56,59.0,90.304,99.0,99.18804691369328
2025-03-04 22:39:58,59.0,89.746,99.0,98.90268418019274
2025-03-04 22:40:00,59.0,89.56,97.0,98.7298572536275
2025-03-04 22:40:02,59.0,89.56,97.0,98.74278071651315
2025-03-04 22:40:04,59.0,89.746,99.0,98.79729901175
2025-03-04 22:40:06,59.0,89.932,101.0,99.03523445204091
2025-03-04 22:40:08,59.0,89.932,101.0,99.1233141254973
